,playerID,stint,W,L,G,GS,CG,SHO,SV,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,IP
794,woodeha01,15.0,44.0,62.0,427.0,62.0,7.0,1.0,61.0,816.0,335.0,40.0,389.0,484.0,0.26230769230769235,3.558221872541306,61.0,55.0,35.0,5.0,3717.0,197.0,400.0,0.0,0.0,0.0,847.3333333333334
795,brownll01,14.0,91.0,105.0,404.0,181.0,77.0,10.0,21.0,1899.0,790.0,83.0,590.0,510.0,0.29307692307692307,4.199645599527466,0.0,56.0,22.0,0.0,7386.0,142.0,938.0,0.0,0.0,0.0,1693.0
796,aasedo01,13.0,66.0,60.0,448.0,91.0,22.0,5.0,82.0,1085.0,468.0,89.0,457.0,641.0,0.24692307692307697,3.7968750000000004,45.0,21.0,7.0,3.0,4730.0,234.0,503.0,0.0,0.0,0.0,1109.3333333333333
797,dickera01,13.0,100.0,93.0,339.0,240.0,15.0,6.0,2.0,1671.0,756.0,210.0,533.0,1215.0,0.2797692307692308,3.969661610268378,22.0,73.0,74.0,9.0,7248.0,34.0,819.0,52.0,53.0,16.0,1714.0
798,graveda01,15.0,43.0,44.0,518.0,30.0,2.0,1.0,182.0,857.0,364.0,96.0,271.0,429.0,0.2753333333333334,4.052783505154639,48.0,27.0,26.0,2.0,3487.0,360.0,416.0,21.0,19.0,0.0,808.3333333333334
799,mongesi01,16.0,49.0,40.0,435.0,17.0,4.0,0.0,56.0,708.0,300.0,79.0,356.0,471.0,0.2630769230769231,3.5340314136125652,39.0,34.0,11.0,6.0,3292.0,214.0,342.0,0.0,0.0,0.0,764.0
800,clarkjo01,14.0,328.0,178.0,531.0,518.0,485.0,37.0,5.0,4295.0,1417.0,161.0,1191.0,1978.0,0.246923076923077,2.8113013446983617,0.0,182.0,35.0,0.0,11954.0,12.0,2376.0,0.0,0.0,0.0,4536.333333333333
801,stanlbo01,13.0,115.0,97.0,637.0,85.0,21.0,7.0,132.0,1858.0,690.0,113.0,471.0,693.0,0.2769230769230769,3.637961335676626,87.0,22.0,41.0,2.0,7238.0,376.0,797.0,0.0,0.0,0.0,1707.0
802,goltzda01,14.0,113.0,109.0,353.0,264.0,83.0,13.0,8.0,2104.0,836.0,149.0,646.0,1105.0,0.2738461538461539,3.6888380454322602,28.0,62.0,26.0,10.0,8628.0,39.0,950.0,0.0,0.0,0.0,2039.6666666666667
803,hallabi01,14.0,102.0,94.0,324.0,224.0,90.0,14.0,8.0,1838.0,779.0,71.0,779.0,856.0,0.2784615384615384,4.028538594139054,0.0,71.0,8.0,4.0,7624.0,52.0,915.0,0.0,0.0,0.0,1740.3333333333333
804,bengera01,14.0,101.0,130.0,346.0,249.0,102.0,12.0,19.0,2177.0,941.0,132.0,598.0,655.0,0.2830769230769231,4.515997156061145,0.0,14.0,30.0,0.0,8278.0,65.0,1108.0,0.0,0.0,0.0,1875.3333333333333
805,kazmisc01,15.0,98.0,90.0,272.0,271.0,3.0,1.0,0.0,1463.0,683.0,169.0,629.0,1474.0,0.2656923076923077,3.957296137339056,13.0,69.0,61.0,6.0,6663.0,0.0,750.0,32.0,40.0,19.0,1553.3333333333333
806,kindeel01,14.0,102.0,71.0,484.0,122.0,56.0,10.0,102.0,1421.0,564.0,118.0,539.0,749.0,0.22615384615384618,3.4305023653976114,8.0,11.0,9.0,2.0,6306.0,255.0,627.0,0.0,0.0,0.0,1479.666666666667
807,hackewa02,14.0,62.0,89.0,306.0,157.0,47.0,6.0,17.0,1297.0,601.0,181.0,320.0,557.0,0.29846153846153844,4.214805194805196,25.0,10.0,21.0,1.0,5438.0,76.0,680.0,0.0,0.0,0.0,1283.333333333333
808,roebued01,15.0,52.0,31.0,460.0,1.0,0.0,0.0,62.0,753.0,294.0,90.0,302.0,477.0,0.24615384615384617,3.3451327433628313,51.0,40.0,28.0,5.0,3375.0,206.0,374.0,0.0,0.0,0.0,791.0000000000001
809,antonjo02,14.0,126.0,110.0,377.0,268.0,102.0,25.0,21.0,1870.0,739.0,185.0,687.0,1162.0,0.25384615384615383,3.338296804416932,45.0,27.0,38.0,1.0,8424.0,61.0,860.0,0.0,0.0,0.0,1992.3333333333333
810,nitkocj01,16.0,18.0,32.0,336.0,44.0,0.0,0.0,3.0,519.0,286.0,57.0,263.0,347.0,0.26699999999999996,5.3736951983298535,21.0,20.0,36.0,7.0,2201.0,55.0,318.0,10.0,13.0,0.0,479.00000000000006
811,reynosh01,13.0,114.0,96.0,305.0,278.0,20.0,7.0,0.0,1935.0,814.0,191.0,419.0,1403.0,0.2728333333333333,4.088930232558139,33.0,38.0,41.0,8.0,7610.0,5.0,895.0,31.0,14.0,0.0,1791.6666666666667
812,stangle01,16.0,62.0,61.0,359.0,125.0,32.0,8.0,21.0,1172.0,481.0,142.0,344.0,718.0,0.2592307692307692,3.560032894736843,51.0,35.0,16.0,2.0,5100.0,77.0,553.0,0.0,0.0,0.0,1215.9999999999998
813,ruhleve01,13.0,67.0,88.0,327.0,188.0,29.0,12.0,11.0,1483.0,585.0,119.0,348.0,582.0,0.2623076923076924,3.7305148795465275,37.0,15.0,35.0,5.0,5964.0,45.0,675.0,0.0,0.0,0.0,1411.3333333333335
814,wilsoea01,15.0,121.0,109.0,338.0,310.0,69.0,13.0,0.0,1863.0,842.0,236.0,796.0,1452.0,0.23999999999999996,3.6935824532900075,35.0,79.0,30.0,5.0,8677.0,15.0,934.0,0.0,0.0,0.0,2051.666666666667
815,koufasa01,12.0,165.0,87.0,397.0,314.0,137.0,40.0,9.0,1754.0,713.0,204.0,817.0,2396.0,0.20833333333333334,2.7607916248386632,48.0,87.0,18.0,7.0,9497.0,44.0,806.0,0.0,0.0,0.0,2324.3333333333335
816,dobsopa01,13.0,122.0,129.0,414.0,279.0,74.0,14.0,19.0,2043.0,833.0,197.0,665.0,1301.0,0.25166666666666665,3.535764816852696,76.0,51.0,26.0,5.0,8872.0,51.0,939.0,0.0,0.0,0.0,2120.3333333333335
817,dorisha01,14.0,45.0,43.0,323.0,40.0,13.0,2.0,44.0,850.0,355.0,57.0,301.0,332.0,0.2591666666666667,3.829404714342789,4.0,26.0,19.0,5.0,3578.0,166.0,406.0,0.0,0.0,0.0,834.3333333333333
818,blasiwa01,14.0,46.0,51.0,222.0,128.0,16.0,2.0,5.0,891.0,434.0,75.0,372.0,512.0,0.27666666666666667,4.522578155152451,32.0,62.0,30.0,1.0,3763.0,31.0,486.0,0.0,0.0,0.0,863.6666666666666
819,aldresc01,15.0,20.0,39.0,229.0,67.0,1.0,0.0,1.0,581.0,334.0,78.0,230.0,312.0,0.24218181818181816,6.016010673782523,20.0,30.0,19.0,2.0,2267.0,29.0,356.0,1.0,2.0,0.0,499.6666666666666
820,pipgrge01,13.0,102.0,73.0,276.0,189.0,93.0,16.0,12.0,1529.0,676.0,66.0,598.0,714.0,0.2808333333333333,4.087793952967526,0.0,36.0,33.0,1.0,6587.0,64.0,801.0,0.0,0.0,0.0,1488.333333333333
821,shirlbo01,13.0,67.0,94.0,434.0,162.0,16.0,2.0,18.0,1432.0,608.0,127.0,543.0,790.0,0.26666666666666666,3.8212290502793302,72.0,15.0,20.0,11.0,6106.0,105.0,689.0,0.0,0.0,0.0,1431.9999999999998
822,hallto01,14.0,52.0,33.0,358.0,63.0,7.0,3.0,32.0,656.0,310.0,88.0,382.0,797.0,0.21583333333333332,3.272087568412823,32.0,23.0,8.0,0.0,3553.0,131.0,360.0,0.0,0.0,0.0,852.6666666666665
823,freemma02,14.0,35.0,28.0,221.0,78.0,0.0,0.0,5.0,616.0,306.0,63.0,249.0,383.0,0.23416666666666666,4.638966872543516,18.0,41.0,23.0,4.0,2604.0,32.0,333.0,0.0,0.0,0.0,593.6666666666666
824,kemmeru01,15.0,43.0,59.0,302.0,109.0,24.0,2.0,8.0,1144.0,529.0,103.0,389.0,505.0,0.2758333333333333,4.4634374999999995,21.0,42.0,17.0,7.0,4629.0,60.0,588.0,0.0,0.0,0.0,1066.6666666666667
825,camniho01,13.0,133.0,106.0,326.0,236.0,137.0,20.0,15.0,1852.0,637.0,41.0,656.0,915.0,1.86,2.7492007672634275,0.0,37.0,65.0,1.0,8341.0,74.0,855.0,0.0,0.0,0.0,2085.333333333333
826,mcdowja01,12.0,127.0,87.0,277.0,275.0,62.0,13.0,0.0,1854.0,809.0,173.0,606.0,1311.0,0.21727272727272726,3.8544203282159875,29.0,63.0,48.0,5.0,7966.0,0.0,874.0,0.0,0.0,0.0,1889.0
827,hogsech01,13.0,63.0,87.0,330.0,114.0,37.0,2.0,33.0,1511.0,682.0,85.0,501.0,441.0,0.30416666666666664,5.02291325695581,0.0,18.0,60.0,0.0,5614.0,160.0,829.0,0.0,0.0,0.0,1222.0
828,cruzju02,12.0,38.0,36.0,447.0,38.0,0.0,0.0,6.0,576.0,295.0,67.0,346.0,659.0,0.2530833333333333,4.0534351145038165,18.0,23.0,46.0,2.0,2858.0,122.0,332.0,33.0,24.0,0.0,655.0
829,hillri01,13.0,26.0,23.0,201.0,74.0,3.0,2.0,0.0,443.0,252.0,60.0,232.0,487.0,0.29483333333333334,4.5360000000000005,15.0,14.0,23.0,3.0,2156.0,13.0,267.0,21.0,13.0,1.0,499.99999999999994
830,capuach01,13.0,76.0,91.0,300.0,225.0,4.0,3.0,0.0,1458.0,685.0,189.0,448.0,1172.0,0.2688333333333333,4.38581930282191,33.0,54.0,55.0,6.0,6057.0,18.0,745.0,80.0,34.0,4.0,1405.666666666667
831,smithpe02,13.0,47.0,71.0,231.0,163.0,12.0,4.0,1.0,1043.0,518.0,126.0,404.0,640.0,0.263,4.545336366590835,24.0,29.0,10.0,27.0,4423.0,19.0,557.0,0.0,0.0,0.0,1025.6666666666667
832,gonzami02,13.0,17.0,24.0,509.0,0.0,0.0,0.0,56.0,371.0,155.0,42.0,205.0,511.0,0.22475,3.13953488372093,22.0,27.0,16.0,1.0,1902.0,185.0,177.0,21.0,14.0,0.0,444.33333333333337
833,blaehge01,13.0,104.0,125.0,338.0,251.0,106.0,14.0,12.0,2220.0,966.0,173.0,535.0,572.0,0.3133333333333333,4.541528817691102,0.0,13.0,13.0,2.0,8402.0,55.0,1119.0,0.0,0.0,0.0,1914.3333333333333
834,rincoju01,14.0,35.0,29.0,444.0,3.0,0.0,0.0,3.0,481.0,227.0,41.0,218.0,469.0,0.2718333333333333,4.029585798816568,23.0,29.0,19.0,1.0,2196.0,118.0,256.0,21.0,13.0,0.0,506.99999999999994
835,dalcabr01,13.0,51.0,49.0,316.0,83.0,15.0,2.0,19.0,894.0,380.0,48.0,391.0,485.0,0.2541666666666667,3.6721546170365067,55.0,46.0,23.0,5.0,4030.0,102.0,442.0,0.0,0.0,0.0,931.3333333333334
836,coxda01,13.0,74.0,75.0,278.0,174.0,21.0,5.0,8.0,1292.0,525.0,102.0,432.0,723.0,0.25,3.6402157164869022,46.0,40.0,19.0,14.0,5464.0,35.0,602.0,0.0,0.0,0.0,1298.0000000000002
837,streehu01,13.0,39.0,32.0,638.0,0.0,0.0,0.0,315.0,509.0,207.0,65.0,170.0,648.0,0.20941666666666667,2.8500764915859254,35.0,20.0,8.0,1.0,2598.0,502.0,221.0,21.0,18.0,3.0,653.6666666666667
838,colluja01,15.0,32.0,28.0,171.0,37.0,11.0,2.0,12.0,480.0,214.0,44.0,173.0,171.0,0.3033333333333333,4.150862068965518,11.0,8.0,16.0,0.0,1977.0,63.0,247.0,0.0,0.0,0.0,463.99999999999994
839,shueypa01,13.0,45.0,28.0,476.0,0.0,0.0,0.0,23.0,471.0,228.0,43.0,277.0,556.0,0.21963636363636366,3.871698113207547,32.0,36.0,14.0,1.0,2309.0,156.0,252.0,9.0,7.0,0.0,530.0
840,dukeza01,13.0,58.0,83.0,360.0,169.0,6.0,3.0,2.0,1415.0,590.0,122.0,345.0,705.0,0.27975,4.405420353982301,21.0,23.0,31.0,8.0,5237.0,38.0,649.0,66.0,35.0,7.0,1205.3333333333335
841,brosnji01,15.0,55.0,47.0,385.0,47.0,7.0,2.0,67.0,790.0,327.0,80.0,312.0,507.0,0.2683333333333333,3.5400962309542905,44.0,16.0,9.0,1.0,3510.0,201.0,356.0,0.0,0.0,0.0,831.3333333333333
842,hollaal01,15.0,34.0,30.0,384.0,11.0,0.0,0.0,78.0,548.0,214.0,55.0,232.0,513.0,0.24416666666666667,2.981424148606811,54.0,12.0,5.0,8.0,2709.0,216.0,241.0,0.0,0.0,0.0,646.0
843,elartsc01,14.0,56.0,61.0,232.0,170.0,4.0,1.0,3.0,1107.0,626.0,192.0,418.0,698.0,0.2558181818181818,5.288485607008761,13.0,39.0,40.0,1.0,4681.0,19.0,675.0,25.0,35.0,0.0,1065.3333333333333
844,vizcalu01,13.0,35.0,30.0,543.0,0.0,0.0,0.0,8.0,495.0,263.0,79.0,237.0,492.0,0.21583333333333332,4.329878048780489,37.0,26.0,16.0,2.0,2347.0,156.0,273.0,16.0,21.0,0.0,546.6666666666665
845,vogelry01,13.0,58.0,68.0,265.0,165.0,2.0,1.0,0.0,1124.0,548.0,118.0,431.0,839.0,0.27233333333333337,4.452603069515499,33.0,27.0,60.0,2.0,4838.0,48.0,590.0,51.0,36.0,15.0,1107.6666666666665
846,barrji01,12.0,101.0,112.0,454.0,252.0,64.0,20.0,12.0,2170.0,816.0,161.0,469.0,741.0,0.2708333333333333,3.5558424790187213,74.0,22.0,30.0,14.0,8612.0,74.0,908.0,0.0,0.0,0.0,2065.3333333333335
847,russeal01,13.0,71.0,76.0,345.0,110.0,54.0,5.0,42.0,1382.0,545.0,59.0,610.0,603.0,0.2625,3.517810184078413,0.0,28.0,44.0,0.0,5940.0,153.0,692.0,0.0,0.0,0.0,1394.3333333333333
848,mujiced01,14.0,24.0,28.0,494.0,4.0,0.0,0.0,50.0,551.0,234.0,76.0,89.0,423.0,0.27225000000000005,3.852439024390244,20.0,9.0,7.0,5.0,2224.0,179.0,250.0,15.0,16.0,5.0,546.6666666666666
849,heredfe01,14.0,28.0,19.0,511.0,2.0,0.0,0.0,6.0,448.0,225.0,45.0,232.0,351.0,0.215,4.418181818181818,22.0,31.0,18.0,1.0,2046.0,128.0,253.0,13.0,10.0,0.0,458.33333333333337
850,brownto05,12.0,123.0,90.0,302.0,300.0,31.0,12.0,0.0,1931.0,841.0,236.0,511.0,1000.0,0.2658333333333333,3.940135346173868,61.0,25.0,32.0,13.0,8066.0,1.0,913.0,0.0,0.0,0.0,1921.0
851,guerrma02,13.0,27.0,35.0,555.0,3.0,0.0,0.0,6.0,580.0,244.0,69.0,206.0,411.0,0.24683333333333335,3.524879614767255,29.0,30.0,19.0,0.0,2618.0,123.0,263.0,22.0,19.0,2.0,623.0
852,malonji01,12.0,134.0,84.0,302.0,262.0,74.0,30.0,4.0,1518.0,655.0,138.0,810.0,1605.0,0.23750000000000002,3.1882098431584636,39.0,124.0,36.0,2.0,7745.0,18.0,729.0,0.0,0.0,0.0,1849.0000000000002
853,chancde01,13.0,128.0,115.0,406.0,294.0,83.0,33.0,23.0,1864.0,697.0,122.0,739.0,1534.0,0.26999999999999996,2.9212977336230987,75.0,70.0,65.0,9.0,8906.0,61.0,832.0,0.0,0.0,0.0,2147.333333333333
854,happja01,15.0,62.0,61.0,196.0,171.0,4.0,3.0,0.0,985.0,465.0,122.0,399.0,859.0,0.25783333333333336,4.13265306122449,14.0,29.0,17.0,2.0,4348.0,10.0,495.0,39.0,31.0,12.0,1012.6666666666666
855,juliojo01,15.0,17.0,34.0,453.0,0.0,0.0,0.0,99.0,437.0,230.0,65.0,233.0,448.0,0.25333333333333335,4.43254817987152,21.0,52.0,19.0,1.0,2065.0,265.0,259.0,11.0,14.0,0.0,467.0
856,tylerle01,12.0,127.0,116.0,323.0,265.0,179.0,30.0,7.0,1990.0,730.0,51.0,829.0,1003.0,0.24250000000000002,2.9461883408071747,0.0,55.0,67.0,4.0,9222.0,45.0,947.0,0.0,0.0,0.0,2230.0
857,chenela01,16.0,116.0,100.0,313.0,225.0,132.0,20.0,19.0,1605.0,564.0,36.0,733.0,926.0,0.23916666666666664,2.6980864635010633,0.0,119.0,59.0,1.0,7865.0,63.0,784.0,0.0,0.0,0.0,1881.3333333333333
858,sullifr01,13.0,97.0,100.0,351.0,219.0,73.0,15.0,18.0,1702.0,692.0,148.0,559.0,959.0,0.2708333333333333,3.5958429561200926,31.0,17.0,47.0,6.0,7331.0,53.0,797.0,0.0,0.0,0.0,1731.9999999999998
859,smithch02,14.0,66.0,87.0,212.0,148.0,87.0,10.0,3.0,1309.0,422.0,22.0,353.0,570.0,0.25083333333333335,2.8147233201581026,0.0,33.0,29.0,3.0,4446.0,50.0,587.0,0.0,0.0,0.0,1349.3333333333335
860,schupfe01,14.0,61.0,39.0,216.0,120.0,62.0,11.0,6.0,938.0,389.0,30.0,464.0,553.0,0.25833333333333336,3.321631878557875,0.0,24.0,33.0,1.0,4463.0,70.0,470.0,0.0,0.0,0.0,1054.0
861,morrima01,13.0,121.0,92.0,307.0,276.0,23.0,8.0,4.0,1867.0,799.0,175.0,509.0,1214.0,0.28181818181818186,3.9817275747508307,36.0,30.0,74.0,9.0,7669.0,12.0,889.0,73.0,42.0,0.0,1806.0
862,tiefebo01,15.0,9.0,25.0,179.0,0.0,0.0,0.0,23.0,312.0,135.0,29.0,87.0,204.0,0.2783333333333333,3.84493670886076,15.0,10.0,12.0,1.0,1338.0,109.0,161.0,0.0,0.0,0.0,315.99999999999994
863,lowdegr01,15.0,23.0,39.0,122.0,73.0,30.0,3.0,0.0,534.0,235.0,4.0,376.0,296.0,0.23916666666666664,3.582721626199887,0.0,22.0,37.0,1.0,2542.0,26.0,330.0,0.0,0.0,0.0,590.3333333333334
864,killefr01,14.0,164.0,131.0,321.0,300.0,253.0,13.0,0.0,2730.0,1054.0,55.0,822.0,725.0,0.2818181818181818,3.777276347225909,0.0,64.0,27.0,3.0,374.0,18.0,1571.0,0.0,0.0,0.0,2511.3333333333335
865,lowema01,14.0,9.0,24.0,328.0,0.0,0.0,0.0,6.0,329.0,142.0,35.0,142.0,303.0,0.26666666666666666,3.799801783944499,13.0,20.0,7.0,2.0,1459.0,84.0,173.0,7.0,15.0,0.0,336.33333333333337
866,belisma01,12.0,49.0,55.0,558.0,44.0,1.0,0.0,5.0,884.0,380.0,82.0,198.0,600.0,0.28658333333333336,4.340101522842639,32.0,27.0,31.0,3.0,3393.0,104.0,416.0,35.0,27.0,5.0,788.0
867,dacqujo01,14.0,34.0,51.0,266.0,92.0,7.0,2.0,15.0,708.0,395.0,52.0,544.0,600.0,0.245,4.559640872167593,25.0,56.0,19.0,5.0,3517.0,76.0,442.0,0.0,0.0,0.0,779.6666666666666
868,owensji01,12.0,42.0,68.0,286.0,103.0,21.0,1.0,21.0,932.0,424.0,84.0,340.0,516.0,0.27249999999999996,4.3102409638554215,46.0,44.0,8.0,6.0,3854.0,96.0,483.0,0.0,0.0,0.0,885.3333333333334
869,foytapa01,13.0,86.0,87.0,312.0,193.0,63.0,7.0,7.0,1381.0,689.0,176.0,662.0,827.0,0.2641666666666666,4.1395193591455275,35.0,34.0,15.0,8.0,6406.0,55.0,757.0,0.0,0.0,0.0,1498.0
870,lockwsk01,12.0,57.0,97.0,420.0,106.0,16.0,5.0,68.0,1130.0,488.0,98.0,490.0,829.0,0.24000000000000002,3.5533980582524274,62.0,43.0,33.0,5.0,5215.0,219.0,539.0,0.0,0.0,0.0,1236.0
871,santajo01,12.0,139.0,78.0,360.0,284.0,15.0,10.0,1.0,1726.0,721.0,220.0,567.0,1988.0,0.23650000000000002,3.203389830508475,13.0,68.0,36.0,12.0,8262.0,23.0,773.0,58.0,38.0,0.0,2025.6666666666665
872,wiltsho01,12.0,139.0,90.0,357.0,226.0,154.0,27.0,34.0,1892.0,580.0,54.0,498.0,965.0,1.055,2.471200883698911,0.0,41.0,40.0,0.0,8413.0,108.0,786.0,0.0,0.0,0.0,2112.3333333333335
873,adamste01,13.0,51.0,62.0,574.0,41.0,0.0,0.0,42.0,890.0,403.0,63.0,380.0,691.0,0.25627272727272726,4.172162576687116,33.0,54.0,17.0,6.0,3801.0,201.0,448.0,26.0,9.0,0.0,869.3333333333334
874,vosbeed01,14.0,10.0,15.0,266.0,3.0,0.0,0.0,13.0,250.0,112.0,22.0,109.0,179.0,0.22799999999999998,4.32,14.0,10.0,7.0,8.0,1033.0,82.0,126.0,1.0,0.0,0.0,233.33333333333331
875,leagubr01,13.0,27.0,35.0,498.0,0.0,0.0,0.0,74.0,520.0,216.0,41.0,185.0,375.0,0.2561666666666667,3.654135338345865,28.0,47.0,27.0,0.0,2264.0,216.0,251.0,26.0,8.0,15.0,532.0
876,birddo01,13.0,73.0,60.0,432.0,100.0,8.0,3.0,60.0,1273.0,538.0,122.0,296.0,680.0,0.26916666666666667,3.9895633067838503,56.0,23.0,22.0,4.0,5104.0,199.0,590.0,0.0,0.0,0.0,1213.6666666666667
877,bedarer01,13.0,71.0,82.0,241.0,230.0,1.0,1.0,1.0,1242.0,578.0,131.0,533.0,1246.0,0.2701666666666666,3.990283814881104,4.0,35.0,42.0,4.0,5618.0,4.0,643.0,23.0,34.0,5.0,1303.6666666666667
878,frazige01,14.0,35.0,43.0,415.0,0.0,0.0,0.0,29.0,653.0,315.0,54.0,313.0,449.0,0.25416666666666665,4.19585594474593,48.0,26.0,16.0,3.0,2942.0,193.0,349.0,0.0,0.0,0.0,675.6666666666666
879,horlejo01,12.0,116.0,117.0,361.0,290.0,59.0,18.0,4.0,1829.0,691.0,145.0,554.0,1065.0,0.24916666666666673,3.1063936063936066,65.0,68.0,53.0,1.0,8234.0,31.0,783.0,0.0,0.0,0.0,2001.9999999999998
880,valvejo01,12.0,27.0,33.0,626.0,0.0,0.0,0.0,288.0,490.0,229.0,67.0,264.0,692.0,0.21458333333333335,3.2696985721840295,31.0,24.0,26.0,3.0,2646.0,520.0,255.0,12.0,16.0,1.0,630.3333333333334
881,escobke01,12.0,101.0,91.0,411.0,202.0,10.0,4.0,59.0,1461.0,695.0,137.0,611.0,1310.0,0.21954545454545452,4.150630391506303,28.0,54.0,47.0,1.0,6483.0,132.0,755.0,29.0,28.0,0.0,1507.0000000000002
882,jonessa02,12.0,102.0,101.0,322.0,222.0,76.0,17.0,9.0,1403.0,655.0,151.0,822.0,1376.0,0.225,3.5872210953346864,37.0,45.0,60.0,0.0,7074.0,45.0,752.0,0.0,0.0,0.0,1643.333333333333
883,lopezal02,13.0,47.0,58.0,297.0,92.0,8.0,5.0,4.0,938.0,462.0,112.0,343.0,558.0,0.25899999999999995,4.942155309033281,28.0,34.0,18.0,2.0,3713.0,63.0,511.0,16.0,11.0,0.0,841.3333333333333
884,lohrmbi01,15.0,60.0,59.0,198.0,121.0,47.0,9.0,8.0,1048.0,406.0,70.0,240.0,330.0,0.2916666666666667,3.68842530282638,0.0,19.0,13.0,2.0,4176.0,36.0,479.0,0.0,0.0,0.0,990.6666666666665
885,meekijo01,14.0,153.0,133.0,324.0,308.0,270.0,9.0,2.0,2831.0,1177.0,67.0,1058.0,900.0,0.2772727272727273,4.069014084507042,0.0,114.0,31.0,0.0,857.0,16.0,1704.0,0.0,0.0,0.0,2603.3333333333335
886,kretllo01,14.0,27.0,47.0,199.0,104.0,22.0,3.0,1.0,781.0,425.0,62.0,522.0,450.0,0.25416666666666665,4.870543293718167,4.0,25.0,10.0,0.0,3586.0,43.0,479.0,0.0,0.0,0.0,785.3333333333333
887,marteda01,13.0,23.0,27.0,570.0,0.0,0.0,0.0,36.0,405.0,195.0,48.0,229.0,533.0,0.2015,3.4844473858371936,30.0,15.0,26.0,5.0,2118.0,137.0,209.0,18.0,19.0,0.0,503.6666666666667
888,zuberbi01,13.0,43.0,42.0,224.0,65.0,23.0,3.0,6.0,767.0,374.0,35.0,468.0,383.0,0.27166666666666667,4.282442748091603,0.0,28.0,4.0,1.0,3476.0,90.0,418.0,0.0,0.0,0.0,785.9999999999999
889,brechha01,12.0,133.0,92.0,318.0,240.0,125.0,25.0,18.0,1731.0,618.0,117.0,536.0,901.0,0.23083333333333336,2.915603704350865,0.0,18.0,37.0,5.0,7821.0,53.0,701.0,0.0,0.0,0.0,1907.6666666666665
890,wilkste01,14.0,59.0,30.0,385.0,44.0,22.0,5.0,46.0,832.0,331.0,76.0,283.0,403.0,0.24500000000000002,3.262869660460022,0.0,8.0,11.0,1.0,3765.0,191.0,364.0,0.0,0.0,0.0,913.0
891,feldmsc01,13.0,64.0,73.0,281.0,178.0,4.0,2.0,0.0,1238.0,589.0,130.0,385.0,733.0,0.26291666666666663,4.424874791318865,19.0,47.0,54.0,9.0,5126.0,32.0,649.0,19.0,48.0,17.0,1198.0
892,kolpra01,12.0,79.0,95.0,383.0,174.0,66.0,11.0,18.0,1918.0,765.0,98.0,424.0,439.0,0.2908333333333334,4.078791469194313,0.0,12.0,31.0,2.0,7237.0,125.0,897.0,0.0,0.0,0.0,1688.0
893,grimsro02,13.0,124.0,99.0,345.0,295.0,79.0,15.0,3.0,2105.0,863.0,202.0,559.0,750.0,0.2783333333333333,3.8085975809087937,49.0,40.0,15.0,9.0,8544.0,17.0,947.0,0.0,0.0,0.0,2039.3333333333333
894,delocik01,13.0,84.0,75.0,329.0,147.0,32.0,6.0,31.0,1236.0,555.0,141.0,530.0,672.0,0.25333333333333335,4.034733441033926,27.0,26.0,24.0,5.0,5415.0,109.0,629.0,0.0,0.0,0.0,1238.0
895,ayalalu01,15.0,38.0,47.0,534.0,0.0,0.0,0.0,19.0,581.0,206.0,54.0,139.0,367.0,0.2946666666666667,3.344558027660854,24.0,11.0,35.0,2.0,2340.0,161.0,233.0,30.0,21.0,0.0,554.3333333333333
896,grayte01,18.0,59.0,74.0,222.0,162.0,50.0,7.0,4.0,1072.0,550.0,114.0,595.0,687.0,0.3016666666666667,4.365079365079365,1.0,28.0,28.0,2.0,4987.0,32.0,624.0,0.0,0.0,0.0,1134.0
897,suttebr01,12.0,68.0,71.0,661.0,0.0,0.0,0.0,300.0,879.0,328.0,77.0,309.0,861.0,0.2275,2.832107451231212,83.0,37.0,13.0,8.0,4251.0,512.0,370.0,0.0,0.0,0.0,1042.3333333333333
898,barrere01,13.0,69.0,69.0,253.0,149.0,67.0,11.0,7.0,1292.0,496.0,78.0,312.0,333.0,0.27749999999999997,3.533509234828496,0.0,12.0,12.0,1.0,5317.0,62.0,579.0,0.0,0.0,0.0,1263.3333333333333
899,wyattjo02,16.0,42.0,44.0,435.0,9.0,0.0,0.0,103.0,600.0,265.0,72.0,346.0,540.0,0.2333333333333333,3.4699321047526666,39.0,56.0,23.0,1.0,2981.0,291.0,290.0,0.0,0.0,0.0,687.3333333333335
900,broweji01,15.0,33.0,32.0,354.0,28.0,0.0,0.0,5.0,596.0,298.0,70.0,256.0,397.0,0.2836666666666666,4.6724738675958175,17.0,29.0,28.0,1.0,2530.0,88.0,323.0,30.0,14.0,0.0,574.0000000000001
901,leedo01,15.0,40.0,44.0,244.0,97.0,13.0,4.0,11.0,827.0,332.0,81.0,281.0,467.0,0.2608333333333333,3.607243460764588,14.0,21.0,31.0,0.0,3553.0,58.0,387.0,0.0,0.0,0.0,828.3333333333333
902,redmama01,14.0,68.0,85.0,219.0,203.0,12.0,2.0,0.0,1364.0,668.0,141.0,407.0,747.0,0.2688333333333333,4.853606027987083,19.0,58.0,35.0,10.0,5371.0,4.0,712.0,47.0,34.0,0.0,1238.6666666666667
903,pricejo02,13.0,45.0,49.0,372.0,84.0,10.0,1.0,13.0,839.0,367.0,95.0,337.0,657.0,0.24416666666666667,3.64569536423841,41.0,15.0,9.0,5.0,3822.0,84.0,408.0,0.0,0.0,0.0,906.0000000000001
